name,rating,relevance_score,review
Florencia Figueroa,1.0,0.005235703620392,empresa horror cancelar vuelo mismo día dejar tú garpe reserva hotel paquete turístico hacer cargo sólo devolver monto pasaje totalmente devaluar si cmabir él ...
Maria Gonzalez,1.0,0.1847912505575054,flybondi si bien ofrecer precio bajo resultar atractivo d edeje engañar barato salir caro puesto cancelar vuelo momento tomar they cuenta programa viaje hospedaje paeo taxi reunión etcétera
mar vazquez,1.0,0.0,desastre todavía viaje complicar vida reprogramar vuelo 3 vez ir hacer perder día hospedaje callcenter q atender gana resolver problema directamente querer hacer el ...
Paula Daher,1.0,0.0079505129050398,verdadero desastre overbooking retraso 10 hora previo aviso yo cambiar horario 4 vez salida último vez previo aviso no ...
Estefanía Abregu,1.0,0.0089782621342279,peor experiencia retrasar vuelo cambiar fecha siempre avión falla técnico increíble viajar nunca empresa
LAURA C,3.0,0.1156411797785491,avión ok 2 hora demorar vuelo nadie atender teléfono
Zahira Arregui,4.0,0.0258197754464891,viajo siempre encantar tanto inclusivo mascota único aerolínea poder viajar perrita soporte emocional retraso horario cambio aeropuerto poder solucionar siempre llamar atender rápido
Diego Ponce,4.0,0.0336636351296321,grata experiencia único poder criticar limpieza avión tramo ida ojo hilando fino grave resto 10pto puntualidad amabilidad aire tierra buen precio volver volar duda
Hector Jorge Ramirez,3.0,0.543601776260932,lamentable hoy 18abr2023 cobrar 4500 llevar valija pequeño sobra lugar poner debajo pierna cobrar café instantáneo preparar arrepientar tener primero experiencia seguir tradicional
Marc Di Benedetto,1.0,0.0486241734375302,si pegar cinta mesa asiento cómo hacer demás por favor utilizar dinero mejora aeronave
Gabriela Manteiga,1.0,0.0137679613721421,desastre 3 vez reprogramar vuelo ida 3 vuelta vuelta viajar compañía salir 1 día después tener hotel dormir recomer barato salir caroen caso aplicar
Merlis Torrealba,1.0,0.0029087242335511,programar vacaciones flybondi costumbre cancelar vuelo 48 24 hora aeropuerto confiable si pasar pedir regresar dinero reprogramir porque ...
Andrés Pisauri,1.0,0.0058174484671023,desastre voler empresa cambiar vuelo 4 vez arruinar parte vacaciones
Alvise Caballos,1.0,0.0202738079078516,cancelar 3 vez vuelo martes ahora viajar sábado si salir bien
Richard Mila,5.0,0.0931276542108631,hola n categoría low cost rival espléndido
Fabian Cabrera,1.0,0.1715468595474024,contratar acá terror cancelar vuelo neuquen hoy pasar mañana cancelar mañana ir congreso médico pagar alojamiento perder querer devolver dinero ladrón
Gabriela Baita,2.0,0.0769551474723186,vuelo iguazú aeroparque embarque ganado retraso casi hora dentro avión mosquito autoridad sanitario deber controlar tema zona transmisión denguelow cost implicar haber ...
María Fernanda,1.0,0.0293199402741957,pésimo siguiente recomer barato salir caro cambiar horario vuelo bariloche reservado 4 niño esperar viajar 1 hora dejar entrar avión perder vuelo todo ...
rocio espinosa,1.0,0.0056235335181989,realmente desastre tener vuelo ida vuelta cancelar ida cuestión operativo comprè pasaje ida ser despuès perder día vacaciones cambiar mismo día de el ...
Rosana Verónica Coronel,4.0,0.0132637825049933,viajar rápido azafata excelente lugar reducido
Gladys Huichacura,3.0,0.018421920145824,general nunca problema último viaje cancelar vuelo tremendo poder conseguir solución
Romina Garcia,1.0,0.0757043960518916,fatal último experiencia sábado 701 reprogramar dos vez horario vuelo tardar inicio ingreso avión aterrizaje incluso descenso mismo casi medio hora arriba de el ...
Javier Aramayo,5.0,0.0048478737225852,si bien empresa sufrir cancelación reprogramación momento sufrir reprogramación empresa hacer cargo llevar hotel clase mejor precio mercado avión antiguo ...
Candela Massa,5.0,0.01762686885532,buen experiencia aerolínea ninguno inconveniente pasaje equipaje trato buen
Clara Murillo,1.0,0.0044600438247784,saber pasaje aerolínea poder cagar vacaciones ida 8hs retraso aeropuerto tres vez cambiar horario regreso cancelar mandar mensaje decir tú comunicuar 0800 atender evítense amargura pérdida dineeero
Luis Alejandro Szafranski,1.0,0.0114215904904109,administrativo pésimo cancelar vuelo previo aviso 6 hs tratar solucionar tema aeropuerto gestión on líne volver elegir el mucho precaución
VERONICA ANDREA RODRIGUEZ TRICOTTI,1.0,0.0025208943357443,reprogramar vuelo último vez hacer dos vez perder día trabajo reprogramar buquebus generar gasto si comprar aerolínea argentino
Hernan Felipe,1.0,0.0085904322364211,llegar hora hacer check in vuelo demorar 20 minuto llegar 40 minuto horario original hora salido dejar embarcar pésimo predisposición empleado aeropuerto mendoza
Aldana Baroni,1.0,0.070778956349745,siempre cambiar horario vuelo vergonzoso nunca comprar pasaje tú pésimo servicio solo vez recibir mail cambiar horario terror buen realidad mentira a ... e…
Lucas Severich,1.0,0.0095018324962671,pensar 10 vez viajar empresa siempre reprogramar vuelo cantar ganar hoy 15 abril llegar 5 min tarde embarque negar ingreso agente paola herrero posibilidad acceder ...
Diego Ramos,1.0,0.0077565979561364,él querer compartir experiencia pésimo peor vida necesitar llegar bariloche sábado pasado 14 hs saqué pasaje vuelo fo5272 de el 2502023 salida 1040 hs aeroparque ...
Mariano Ancaten Ureta,1.0,0.0477321646725746,5 minuto dejar subir llegar 655 a they vuelo 720 cortar checkin 30 minuto hora vuelo querer pagar penalidad retraso importe 49500 sólo vuelta ir volver abonar 22000 realmente quedar palabra
Micaela Mastruzzo (Mica Mastruzzo),1.0,0.0130601718086447,si pudir poner 0 estrella hacer vergüenza mirar cancelar vuelo menos 12hs viajar después 2hs lograr comunicación telefónico decir recién disponibilidad día después de el ...
antonella castagnoni,2.0,0.039965870968993,check in demorar mundo juntar mil vuelo solo fila salgar tiempo cabotaje ir reprogramar vuelo 1 2 vez mínimo tripulación soler cumpleañito constante nunca más
Leandro Stickar,1.0,0.0503500164827706,desastre barato salir caro 2da vez saco pasaje cancelar mesno 24 hs previo vuelo danrespuesta vuelo alternativo dentro 3 día comprar pasaje aeroliener recomer
Esteban Mariano,1.0,0.3038841164265353,poder viajar gente pasar mediocre inoperante atender teléfono responder reclamo ononline modificar cancelar vuelo constantemente elijo más
dalia escobar,3.0,0.0087261727006534,último viaje avisar tiempo cambio horario vuelo aeropuerto bariloche aparecer nadie 2 hs después q suponer vuelo aviso vuelo q principio 10pm termino salir 3am demasiado desgaste cansancio empleado cabina 10
Paula Franco,1.0,0.0122166417809148,desastre total cumplir ninguno condición pasaje reprogramar cancelar vuelo escrúpulo ir país agobiar gente indignante
Marcelo Ghetti,5.0,0.1059648238282689,sinceramenteestar recaliente haber perder 2 pasaje saqué salta pandemia debido cambio precio inflaciónetc lograr pagar vez pasaje faltar poder realizar viaje ...
Mora Rosende,1.0,0.0077565979561364,estafador comprar pasaje 2 mes anticipación tarjeta debito cambiar 3 día después findir largo viajar 6 día único hacer devolver yo mismo plata pagado hacia 2 mes ...
Claudia Figueroa,2.0,0.0468886346448447,viaje puntual horario tema comercial 0800 q nunca atendir llamada constestar mail poder cambiar vuelo perder q comprar
Mercedes Rey,1.0,0.0213306443793752,desastre favor saber pasaje aerolínea gastar moneda asegurar viajar
Mariela Tangredi,1.0,0.0301828617968159,cambiar horario vuelo vez forma antojame cansar cuenta montón cuestión sacar pasaje decidir cambiar plan encima obviamente ...
Jesus Bortolotto,1.0,0.072204231224185,primero último vez viajo fly bondi comentar sorpresivo cambio horario vuelo pensar siempre justamente primero experiencia tocar sufrir cambio 3hs él ...
Maria de los Angeles Ferrero,1.0,0.0379685469952878,cero estrella confirmar barato salir caro pasaje iguazú junio pandemia querer reconocer reclamar defensa consumidor acordar pasaje mayo bsa vuelo a ... e…
Luna Beauty Center,1.0,0.0,completo burla pésimo servicio caber calificación negativo poder permitir seguir volar contar parecer barato licencia maltratar usuario jugar tiempo dinero sólo cambiar vuelo si horario
Eduardo Daniel Sachero,4.0,0.3660726405398591,utilizado 3 oportunidad contento haber él hecho viaje florianópoli ahora puerto iguazú calido atención tripulación puntualidad ojalo seguir así poner traba desenvolvimiento su ...
Ana Cláudia Figueiredo,5.0,0.0156489363765052,¡ confesar después leer aerolínea apenas dormir día viaje pensar vuelo ir ser cancelar pospuesto retrasado incluso temía seguridad regresar iguazú mismo día y ...
Juan Manuel Canosa,1.0,0.0412844926215361,porquería cancelar vuelo 2 vez vuelo decir poder volver cancelar todavía decir confirmado osea 3 vuelo poder volver cancelar así 1 vuelo disponible ...
Sarah Hello,1.0,0.0023269793868409,horrible experiencia primero pasar vuelo 7 4 mañana aviso después mismo día 130 mañana avisar vuelo pasar 5 pensado 7
Gerardo Vargas,1.0,0.0589792317089724,empresa lamentablemente interesar cliente cancelar vuelo realizar reembolso tarifa solicitado brindar solución reclamo ...
kharla rincon,1.0,0.0103162752816614,dar estrella asiento cómodo literalmente asco azafata limpio asiento servilleta 0 desinfectar 0 higiene viajar jetsmart
Daniel Anibal CURVA,4.0,0.1091353332428396,buen servicio avión nuevo atención excelente precio inmejorable más aun si reserva antelación
Aldana Scheihing,1.0,0.0397525645251992,cancelar vuelo justo viajar hacer dos semana aun devolver dinero impresentable
Anibal Gimenez,3.0,0.2636273730341871,buen viaje río aerolínea preocupar completar requisito entrada salida único dar agua viajar sar juan ezeiza dar aerolínea corto trayecto
Moly Milkaeson,5.0,0.0157071108611762,viaje hacer mes perro apoyo emocional pensar ir ser mal tratar cosa lei vuelo cancelario tratar 10 perrita llegar medio hora azafata tratar cariño recomendable
Azul Martinez Jacomet,1.0,0.0156004576392794,peor compañía viajar pagar pasaje luego reprogramar opción económico cantar nunca arruinar vacaciones
CM Vicent,1.0,0.0720200120227268,nunca más vuelo x empresa cobrar servicio q dar nadie empresa informar demora terminar ser más caro q linea convencional cara malo
Estela Vazquez,1.0,0.0029087242335511,vuelo salir horario empleado d aeroparque pesimo m cobrar x equipaje si siquiera pesar él después dejar él arriba pensar llevar él 5500 m robar ja ja
Martin Staffieri,1.0,0.1728170024627198,si querer tener viaje seguro cómodo confiable flybondi opción cambiar horario vuelo semana viaje hacer perder día excursión traslado pagado poder planificar ...
Antonella Silva,1.0,0.010859237138591,comprar ultra pasar sólo 2 10 viaje problema resto dejar varado provincia reprogramación horario incontable vez cancelación 2 día después jugar tiempo gente mejor pagar viajar seguro montón vounchers vuelo cancelar
Veronica Penzo,5.0,0.0825689852430723,excelente servicio viaje mucho vez ahora nunca problema ...
Martin Sanchez,5.0,0.0185188776202757,tocar viajar pandemia vuelo comprado mucho anticipación avión lleno agradar cuanto vuelo conformar puntualidad buen atención precio pagar barato 12 cuota volver viajar empresa dudar él
jose avzarradel,1.0,0.0439411274215129,pésimo servicio viajo nunca más él
Ivana Nav,1.0,0.0224941340727956,lamentablemente experiencia en tramo mendoza buen aire cambiar tres vez horario tramo buen aire mendoza primero cambio horario luego cancelar ...
No name,3.0,0.2535147084488742,actualización seis vuelo diferente aún viajar reprogramar vuelo 3 vez anoche recibir mensaje cancelación vuelo pagar 200usd sin ...
Felipe Rosa,1.0,0.0268960034129031,1362023 vuelo aerolínea hacer checkin antelación pagar tener prioridad embarque aún poder elegir asiento embargo abordaje experiencia ...
Vitor Figueiredo,1.0,0.0073687680583296,cancelar vuelo aeropuerto querer devolver yo dinero abrir ticket canal simplemente ignorar decir deber haber solicitar reembolso dentro 48 hora empleado aeropuerto decir hecho solicitud reembolso
José Neto Gonçalves,3.0,0.0131862165254319,volar buen aire guarulho checkin confuso querer vender extra vuelto comprar todo costa ¡ ¡ avión sucio servicio bordo ofrecer agua vuelo puntual estricto peso maleta 1 2 kg permitido
Mélissa SUDRES,1.0,0.0529387810506311,malo experiencia empresa vuelo 12 noche base retrasado 6 tarde encima cambiar aeropuerto destino 1915 hora todavía información adicional vuelo cuestión ni ...
John Miles,1.0,0.0046539587736818,cancelado dos vuelo seguido costar costo adicional taxi hotel ahorrar volar literalmente peor aerolínea existir
Ivo. Wines,1.0,0.0019391494890341,problema movilidad servicio pésimo ofrecer silla rueda nunca llegar suponer entregar checkin decir saber escalera esperar escalera después de ... e…
